k,m,xi,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Time (s),Iterations
2,2.5,0.1,0.015605332021504367,1.9575434789728579,0.1759824992875399,0.36215901374816895,30
2,2.5,0.9,0.015052280105350237,1.8701028320912036,0.18291141064238461,0.3936128616333008,34
2,3.0,0.1,0.015605332021504367,1.9575434789728579,0.1759824992875399,0.47264838218688965,30
2,3.0,0.3,0.014899703677957956,1.8893013609318527,0.18122970869095714,0.42221927642822266,30
2,3.0,0.5,0.015245829498220374,1.8541629796107242,0.18331189498592515,0.4071958065032959,36
2,3.0,0.7,0.015145810404143801,1.8670338741595562,0.1831993731019423,0.39141201972961426,33
2,3.0,0.9,0.015052280105350237,1.8701028320912036,0.18291141064238461,0.3990952968597412,29
2,3.5,0.1,0.015605332021504367,1.9575434789728579,0.1759824992875399,0.3720564842224121,30
2,3.5,0.3,0.015041990526205272,1.8803931363432098,0.18216110661557353,0.4969165325164795,34
2,3.5,0.5,0.015245829498220374,1.8541629796107242,0.18331189498592515,0.4917457103729248,33
2,3.5,0.7,0.015245829498220374,1.8541629796107242,0.18331189498592515,0.5023469924926758,31
2,3.5,0.9,0.015145810404143801,1.8670338741595562,0.1831993731019423,0.41965556144714355,28
3,1.5,0.1,0.07511757442339242,2.075994215895774,0.15411261888974168,0.2862062454223633,16
3,2.0,0.1,0.07511757442339242,2.075994215895774,0.15411261888974168,0.22815322875976562,16
3,2.0,0.9,0.0738783759180895,2.054131166868316,0.15428827679436186,0.34041738510131836,32
3,2.5,0.1,0.07511757442339242,2.075994215895774,0.15411261888974168,0.23588347434997559,15
3,1.5,0.9,0.07331731445776189,2.058697901519998,0.15413945984397734,0.6801481246948242,47
3,3.0,0.1,0.07597029347434237,2.0773455330802544,0.15507644037976365,0.27687978744506836,21
3,3.0,0.3,0.07293761306023758,2.0547767025332657,0.15443194190035167,0.3353290557861328,23
3,2.5,0.9,0.07883467807879004,2.029981700491119,0.15503350545701136,0.6668734550476074,41
3,3.0,0.5,0.07306221025780588,2.052521337750496,0.15457374033994228,0.33718061447143555,23
3,3.5,0.1,0.07597029347434237,2.0773455330802544,0.15507644037976365,0.3399345874786377,22
3,3.0,0.7,0.07875781108768791,2.016590692075615,0.15577752585880106,0.6742501258850098,41
3,3.0,0.9,0.07875781108768791,2.016590692075615,0.15577752585880106,0.6230912208557129,40
3,3.5,0.3,0.0727514522471665,2.054133600574469,0.1544688799966698,0.5073106288909912,24
3,3.5,0.5,0.07330666165404288,2.0505111583546825,0.15472946631674211,0.3858036994934082,23
3,3.5,0.7,0.07875781108768791,2.016590692075615,0.15577752585880106,0.5865466594696045,35
4,1.5,0.1,0.09199355109027976,1.8101139015214083,0.1715582488379209,0.5083386898040771,24
3,3.5,0.9,0.07858138330840213,2.0025641211622034,0.15621728114174954,0.7528359889984131,43
4,1.5,0.9,0.09111362085261827,1.8078520691620619,0.17147291883643895,0.5666031837463379,30
4,2.0,0.1,0.09233250601219621,1.8071770633278117,0.17157789738397522,0.32932209968566895,17
4,2.5,0.1,0.09260170576523852,1.8066732106590702,0.17160091463750002,0.29318881034851074,17
4,2.0,0.9,0.09455458103192597,1.809956017457984,0.17052897621109753,0.4587724208831787,34
4,3.0,0.1,0.09260170576523852,1.8066732106590702,0.17160091463750002,0.2072615623474121,16
4,2.5,0.9,0.0949149367090835,1.8090567787004133,0.1705377710374615,0.4932122230529785,36
4,3.0,0.3,0.09213927322070319,1.806004913742126,0.17154390014608978,0.3275432586669922,21
4,3.0,0.7,0.09619948075659338,1.8094323338026217,0.17091848072224913,0.38294434547424316,30
4,3.0,0.5,0.09619769068582741,1.8100909948694497,0.17090884973086298,0.46691465377807617,34
4,3.5,0.1,0.09199355109027976,1.8101139015214083,0.1715582488379209,0.29628753662109375,19
4,3.5,0.3,0.0921359703080693,1.8064832212534583,0.17156361047606136,0.3124356269836426,19
4,3.0,0.9,0.09507743526992271,1.8098782587523157,0.17057593014959696,0.633237361907959,36
4,3.5,0.5,0.09619769068582741,1.8100909948694497,0.17090884973086298,0.4334886074066162,30
4,3.5,0.7,0.09568643932934107,1.8085811781900252,0.17086251488751455,0.3885073661804199,29
5,1.5,0.1,0.10683120669502007,1.9129508485867484,0.14911177924567914,0.269153356552124,18
4,3.5,0.9,0.09499645145207154,1.810888135073718,0.17056168787205525,0.6138827800750732,41
5,2.0,0.9,0.11589132986732863,1.9267418320926162,0.14919262182097578,0.4387187957763672,36
5,1.5,0.9,0.11537640475952476,1.9612433700223726,0.1481125575494305,0.647627592086792,45
5,2.0,0.1,0.12671797363234535,1.9344418983978997,0.1484268120379625,0.5230753421783447,35
5,2.5,0.1,0.1070287347750447,1.9144266777279721,0.14907399815250977,0.27750229835510254,19
5,3.0,0.1,0.1070287347750447,1.9144266777279721,0.14907399815250977,0.2569291591644287,20
5,3.0,0.5,0.11945053746304306,1.9133486232713228,0.1505638849355221,0.3984062671661377,31
5,3.0,0.3,0.12230689592794215,1.9150026480693145,0.1509810078187551,0.5194811820983887,35
5,2.5,0.9,0.12152106342922679,1.9210717836505293,0.14966609657930177,0.6308724880218506,48
5,3.0,0.7,0.11903988087294473,1.9147308124205131,0.15036295299492722,0.42974138259887695,34
5,3.5,0.1,0.09656324023444113,1.9739835133772583,0.14565130924681186,0.2885572910308838,20
5,3.0,0.9,0.12271132692599492,1.9202968525715403,0.1499491581578991,0.6132404804229736,44
5,3.5,0.3,0.12230689592794215,1.9150026480693145,0.1509810078187551,0.44523024559020996,33
5,3.5,0.5,0.1196996625284877,1.9116749667432689,0.15084760154638557,0.4090085029602051,29
5,3.5,0.7,0.1191771970064432,1.915458553672427,0.1504036832522165,0.5365722179412842,35
6,1.5,0.1,0.12357577669114797,1.827767118022195,0.15289109924954217,0.21775579452514648,14
6,1.5,0.9,0.12459149442874931,1.802199538800675,0.1523105878417962,0.42973828315734863,31
6,2.0,0.1,0.11997677078197434,1.7877723810624009,0.152950438807209,0.2841150760650635,19
5,3.5,0.9,0.12591806659898602,1.9162606159293314,0.15036118032093548,0.8227083683013916,53
6,2.0,0.9,0.1284689889256399,1.8463832060176515,0.15110363669574123,0.47545742988586426,32
6,3.0,0.1,0.13005537443179793,1.80968923686484,0.1500518308940223,0.378875732421875,21
6,2.5,0.1,0.13022392637688185,1.913635142743938,0.14249940748464113,0.5748088359832764,32
6,3.0,0.5,0.12761043519360518,1.843657984983113,0.14654352747721247,0.43294501304626465,26
6,3.0,0.3,0.12840511697991444,1.8742562505743583,0.15066499575506442,0.8535521030426025,49
6,3.0,0.7,0.12556158473102988,1.84538883596605,0.14479396008000117,0.5818321704864502,32
6,3.5,0.3,0.1316295550081347,1.8183609456706131,0.1514578482895742,0.39403796195983887,25
6,2.5,0.9,0.14082852074261384,1.8946733126912993,0.14135764498400893,1.6793646812438965,91
6,3.0,0.9,0.12457980403908614,1.8628745094152432,0.1442018842941302,0.8836371898651123,55
6,3.5,0.1,0.12914863756459868,1.8910796988824685,0.15082780977225307,0.9124760627746582,53
6,3.5,0.5,0.12667097472670225,1.8359016825306664,0.147403593839409,0.5237667560577393,25
6,3.5,0.7,0.1258450015389301,1.8475924011602654,0.14479191118845516,0.7366933822631836,35
7,1.5,0.1,0.150243326503986,1.935071279131058,0.13706068732623272,0.44014644622802734,22
7,2.0,0.1,0.15049427851305022,1.910784996421968,0.1425857150277058,0.4328455924987793,27
6,3.5,0.9,0.12356800708270785,1.9031972555899994,0.14062657641026746,1.206651210784912,70
7,1.5,0.9,0.14156496522485806,1.8162015448307918,0.14730251736647382,1.1178734302520752,75
7,2.5,0.1,0.13404264120891707,1.8501911675425091,0.14508929012616084,0.6023807525634766,36
7,3.0,0.1,0.12487908893813832,1.8383914555969587,0.147844210046996,0.4653966426849365,30
7,3.0,0.3,0.12842042153815017,1.8427212711942873,0.14732264521164182,0.47324037551879883,30
7,2.0,0.9,0.14682428980040158,1.886135310700683,0.14806492582664935,1.7187731266021729,100
7,3.0,0.5,0.13143546893927313,1.8433607934842933,0.1465747952297977,0.5751197338104248,43
7,2.5,0.9,0.14778000550901668,1.859173004818912,0.14572587886907734,1.4492416381835938,100
7,3.0,0.7,0.12313222573624895,1.8076278774894892,0.1494596408681457,0.6040928363800049,44
7,3.5,0.1,0.12862925795531344,1.8651616783337037,0.14304971306063946,0.3147459030151367,24
7,3.5,0.3,0.13203153988498484,1.8466718755085008,0.14401595265605857,0.4373018741607666,36
7,3.5,0.5,0.1345782327763645,1.837385354956556,0.14214837730455523,0.4809880256652832,38
7,3.5,0.7,0.13816756762112317,1.8181640165377149,0.14098728843101185,0.7793068885803223,65
8,1.5,0.1,0.1400718304131732,1.8669568402187027,0.15318202534186245,0.43636441230773926,36
7,3.0,0.9,0.11470682606392196,1.8158737270267096,0.1482078471664213,1.4168157577514648,100
8,2.0,0.1,0.12749453968557592,1.7921066397258103,0.1488744528084309,0.3962092399597168,24
8,1.5,0.9,0.1487793762607727,1.817039653139859,0.15353040022530692,0.6285150051116943,45
7,3.5,0.9,0.11279883480948985,1.8154349867060837,0.13759708414267316,1.4618370532989502,100
8,2.5,0.1,0.1266913388159209,1.7923860698453633,0.14624540563581717,0.45316362380981445,27
8,2.0,0.9,0.1415022215182866,1.845982155758202,0.1524029288179617,0.983008623123169,59
8,3.0,0.1,0.12838651149621325,1.8146877260232221,0.14797800789547866,0.6345889568328857,38
8,3.0,0.3,0.128162041255534,1.8083301004761652,0.1482526790274761,0.6967463493347168,47
8,2.5,0.9,0.14692002035068977,1.8158481477044168,0.14550995633144662,1.4334931373596191,100
8,3.0,0.5,0.12177733366278112,1.7840351212191912,0.1515423877401877,1.2157618999481201,85
8,3.5,0.1,0.13089463861145162,1.8373883631320023,0.14619080642351903,0.3803853988647461,30
8,3.5,0.3,0.13436701687140748,1.8531820115899071,0.14405045357096366,0.4926776885986328,39
8,3.0,0.7,0.12886903692566568,1.7819458479170733,0.15155099591358184,1.500943899154663,100
8,3.0,0.9,0.13207867755997058,1.817801823582553,0.14579284307680168,1.482283353805542,100
9,1.5,0.1,0.14169549426762476,1.8077136125185664,0.1596236333268408,0.2563662528991699,21
8,3.5,0.5,0.13905822724619288,1.7685752246882909,0.14861324436269496,1.1253526210784912,90
8,3.5,0.7,0.13914609597574704,1.73650187944699,0.146746249105852,1.0973613262176514,80
9,2.0,0.1,0.1407821575101843,1.7788257940334842,0.15272092894845213,0.33122944831848145,22
9,1.5,0.9,0.14185013129509402,1.8785151180792066,0.14109906682334908,0.8246634006500244,62
9,2.5,0.1,0.1401735320276599,1.781301735642784,0.15263231093847085,0.32767367362976074,22
8,3.5,0.9,0.10690220732000483,1.8151956016834765,0.1434262407261513,1.444821834564209,100
9,3.0,0.1,0.14137596586751336,1.770160437457703,0.15011818176670724,0.3174855709075928,22
9,3.0,0.3,0.1427211727338735,1.7742545426602754,0.15096301022252182,0.42398571968078613,30
9,3.0,0.5,0.14572472822446397,1.7913924915562554,0.15120618583700834,0.5184028148651123,35
9,2.0,0.9,0.14085913437235353,1.7784438532311906,0.1580410940510655,1.498523235321045,93
9,2.5,0.9,0.14217378182065063,1.7968111449219195,0.15576381685395535,1.4475321769714355,100
9,3.5,0.1,0.13738265237124417,1.7874839954812027,0.1527295181283776,0.3667893409729004,30
9,3.0,0.7,0.13918123457744203,1.798502234514344,0.15634658176064942,1.1448769569396973,84
9,3.5,0.3,0.13717656403927675,1.784700643637821,0.15297637051933105,0.3967304229736328,30
9,3.5,0.5,0.13612819044448377,1.7878734426851652,0.15233999825110542,0.5878677368164062,43
9,3.0,0.9,0.15669994508160687,1.7989870280375757,0.14547472941986508,1.2428853511810303,100
10,1.5,0.1,0.13482941345607297,1.9212568636304603,0.1273624267737759,0.30393123626708984,20
9,3.5,0.7,0.13329144534054535,1.8060090898162022,0.1530483762788666,0.858086347579956,62
10,1.5,0.9,0.1470115439270446,1.8480025031313576,0.14349797690318353,0.6316511631011963,43
9,3.5,0.9,0.15349561659896946,1.8039935040219754,0.14243465705840103,1.1214213371276855,78
10,2.0,0.1,0.14158866632097497,1.7893312347664796,0.1516970120040395,0.45102715492248535,31
10,3.0,0.1,0.15010841037310863,1.8725748871926318,0.1486822894353966,0.2382044792175293,17
10,2.5,0.1,0.14659077850295898,1.871840249937981,0.14784612905398306,0.3761477470397949,25
10,2.0,0.9,0.16667813377827778,1.7712663536785473,0.1492178269648169,0.8323507308959961,63
10,2.5,0.9,0.16178165320192325,1.7885198640897788,0.14994990212803222,0.8760542869567871,59
10,3.0,0.5,0.1712119654214512,1.7922483661181388,0.15446557242395006,0.7133417129516602,55
10,3.0,0.3,0.15769041633429096,1.7729303185032468,0.15856789538144003,0.7556343078613281,56
10,3.0,0.7,0.1662619229816779,1.7908606184409213,0.1508074925390366,0.9083130359649658,64
10,3.5,0.1,0.15361216520293458,1.8939567598389453,0.14298232479540263,0.33956170082092285,18
10,3.5,0.3,0.15993590765108134,1.7764600982798406,0.15695525202843963,0.5430922508239746,40
10,3.0,0.9,0.16265088829512123,1.801980647486804,0.14774839059792272,1.0613465309143066,72
11,1.5,0.1,0.13480036630261807,1.8197541018006744,0.15221948125690757,0.4642167091369629,22
10,3.5,0.5,0.1699422154305443,1.7474659010824027,0.15263035889928928,1.0952205657958984,63
10,3.5,0.7,0.16255317562085503,1.7791243373363883,0.14709857073510227,1.8380484580993652,85
11,2.0,0.1,0.14306970997035942,1.772264095254581,0.15684312111002396,1.0905871391296387,33
11,2.5,0.1,0.17182441190479952,1.7746981436657492,0.15009782727542667,0.6550207138061523,18
11,1.5,0.9,0.16805573593560152,1.7859041215822424,0.15237261093419527,2.084824323654175,56
10,3.5,0.9,0.1410968876289993,1.7844059409984638,0.1438011153685004,2.9391300678253174,100
11,2.0,0.9,0.16662258633940494,1.6727304761324495,0.15955502702088348,2.1040711402893066,49
11,3.0,0.1,0.14732559910997267,1.7415885784885752,0.16013830139302873,1.325369119644165,29
11,3.0,0.3,0.14495850497907553,1.6614431584407583,0.16078760569266684,1.3548448085784912,29
11,3.0,0.5,0.13048213683795878,1.732858125839292,0.15827478025942496,2.5420870780944824,56
11,3.5,0.1,0.15046233214191052,1.6879064809682889,0.15687300352652014,0.807598352432251,15
11,2.5,0.9,0.15349173415378256,1.6888220045962639,0.15442344489616408,4.6189329624176025,100
11,3.0,0.7,0.13905791468145168,1.64499969577463,0.15687044819483967,3.186455488204956,66
11,3.5,0.3,0.14796619330631183,1.6702706373089398,0.15831487969959207,1.277390718460083,27
11,3.0,0.9,0.14783553378193304,1.8212294971946095,0.1555644375849456,4.732549667358398,99
11,3.5,0.7,0.14184690071108372,1.6298962541467494,0.15252392552452726,1.961294174194336,40
11,3.5,0.5,0.1450627135194729,1.6550780284468964,0.15596094912565997,2.699435234069824,58
12,1.5,0.1,0.15539572855424066,1.8519059016869457,0.1533980126357268,1.2555217742919922,25
12,2.0,0.1,0.16474435319369427,1.8279489092584325,0.15803811772856277,1.525223970413208,29
12,1.5,0.9,0.17757758104137644,1.7404409184919318,0.16271061671367432,2.3421199321746826,46
11,3.5,0.9,0.12684515199680904,1.6947969112124068,0.14895261116306677,4.408163547515869,92
12,2.5,0.1,0.1315260260089178,1.7421757963878133,0.15437225633047827,1.429729700088501,24
12,3.0,0.1,0.12839694183484285,1.7705900078813037,0.1558219265991168,0.8475563526153564,18
12,3.0,0.3,0.1337390802226321,1.7137949215524577,0.16166240642995044,1.996427297592163,37
12,2.0,0.9,0.15886176360695042,1.6843018080788592,0.15958936901646645,5.202627897262573,100
12,3.0,0.5,0.13184195879484414,1.7037990728088752,0.16187905157753338,3.3692541122436523,60
12,2.5,0.9,0.14253904061565464,1.7178995689927212,0.1516138788838772,5.519237041473389,100
12,3.0,0.7,0.14758429466401599,1.692392410931576,0.15786204076587718,2.952603340148926,56
12,3.5,0.1,0.12735866177831823,1.6616525988135546,0.15453158899079372,1.1136400699615479,21
12,3.5,0.3,0.12384519906131379,1.658606805435135,0.15947281768305224,1.4726462364196777,29
12,3.0,0.9,0.13368884466831604,1.7315162496576086,0.14823290804020603,4.426173210144043,83
