Dataset,N Neighbors,Affinity,Eigen Solver,Assign Labels,N Clusters,Seed,ARI,DBI,Silhouette,Purity,Time (s)
vowel,50,nearest_neighbors,amg,kmeans,5,0,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,1.0540008544921875
vowel,50,nearest_neighbors,amg,kmeans,5,1,0.0882834066370744,1.970720790368521,0.1469933466692576,0.2191919191919192,0.9590001106262208
vowel,50,nearest_neighbors,amg,kmeans,5,2,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,0.937000036239624
vowel,50,nearest_neighbors,amg,kmeans,5,3,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,0.8789992332458496
vowel,50,nearest_neighbors,amg,kmeans,5,4,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,0.9110004901885986
vowel,50,nearest_neighbors,amg,kmeans,6,0,0.1023703231612252,1.785285109438571,0.1426397833831379,0.2303030303030303,1.0169990062713623
vowel,50,nearest_neighbors,amg,kmeans,6,1,0.1011140725818383,1.7917143455750404,0.1414821977700583,0.2292929292929293,1.0989983081817627
vowel,50,nearest_neighbors,amg,kmeans,6,2,0.1023703231612252,1.785285109438571,0.1426397833831379,0.2303030303030303,1.0879969596862793
vowel,50,nearest_neighbors,amg,kmeans,6,3,0.1011988089440644,1.7924929138069772,0.1414043839706625,0.2292929292929293,1.1599993705749512
vowel,50,nearest_neighbors,amg,kmeans,6,4,0.1018834821066179,1.7859823522426694,0.142285178043007,0.2292929292929293,1.062000036239624
vowel,50,nearest_neighbors,amg,kmeans,7,0,0.085740237978421,1.9295826611440496,0.1339570363573867,0.2212121212121212,1.1855733394622805
vowel,50,nearest_neighbors,amg,kmeans,7,1,0.0816382603369387,1.959338762453783,0.1325396431528811,0.2121212121212121,1.0875718593597412
vowel,50,nearest_neighbors,amg,kmeans,7,2,0.085740237978421,1.9295826611440496,0.1339570363573867,0.2212121212121212,1.148566722869873
vowel,50,nearest_neighbors,amg,kmeans,7,3,0.0857374431598433,1.9201836419006493,0.1342707502357404,0.2222222222222222,1.126997947692871
vowel,50,nearest_neighbors,amg,kmeans,7,4,0.0849736945298127,1.9240228889916853,0.1340156220191408,0.2212121212121212,1.233515739440918
vowel,50,nearest_neighbors,amg,kmeans,8,0,0.0673777767322645,1.864893270435655,0.1374957161513595,0.2141414141414141,1.333514928817749
vowel,50,nearest_neighbors,amg,kmeans,8,1,0.0665534875611109,1.8562786520598629,0.138268604901007,0.2141414141414141,1.141516923904419
vowel,50,nearest_neighbors,amg,kmeans,8,2,0.0683716900583427,1.8610517259658672,0.1383132344747843,0.2181818181818181,1.359001398086548
vowel,50,nearest_neighbors,amg,kmeans,8,3,0.0660629767669234,1.9476662228350727,0.1334274479610318,0.2080808080808081,1.1569983959197998
vowel,50,nearest_neighbors,amg,kmeans,8,4,0.0645171470118257,1.8903551355763333,0.1344348281992935,0.2101010101010101,1.1849994659423828
vowel,50,nearest_neighbors,amg,kmeans,9,0,0.0864383268233227,1.8663976095295896,0.1409363660698253,0.2464646464646464,1.4015169143676758
vowel,50,nearest_neighbors,amg,kmeans,9,1,0.0859624217784645,1.8635276212819905,0.1406424007264231,0.2464646464646464,1.1885180473327637
vowel,50,nearest_neighbors,amg,kmeans,9,2,0.0840609292801972,1.8695863429181792,0.1399469178455427,0.2444444444444444,1.1975176334381104
vowel,50,nearest_neighbors,amg,kmeans,9,3,0.085951629289829,1.8619594401545352,0.140606621002418,0.2474747474747475,1.3180017471313477
vowel,50,nearest_neighbors,amg,kmeans,9,4,0.0848824597234238,1.8617707933005008,0.1403463337904284,0.2454545454545454,1.3550009727478027
vowel,50,nearest_neighbors,amg,kmeans,10,0,0.108889601354412,1.7917553321513893,0.1444072123660494,0.2757575757575757,1.1599972248077393
vowel,50,nearest_neighbors,amg,kmeans,10,1,0.1098907404627875,1.793121139941937,0.144936097749442,0.2757575757575757,1.257997989654541
vowel,50,nearest_neighbors,amg,kmeans,10,2,0.1089043389235251,1.7918350078127208,0.1444592725107942,0.2747474747474747,1.1640009880065918
vowel,50,nearest_neighbors,amg,kmeans,10,3,0.109527914189632,1.79199801102286,0.1446392390817592,0.2757575757575757,1.5900349617004397
vowel,50,nearest_neighbors,amg,kmeans,10,4,0.1100663706526649,1.7926387825440415,0.1448940333120806,0.2757575757575757,1.812131643295288
vowel,50,nearest_neighbors,amg,kmeans,11,0,0.1396516495369963,1.7370259375607084,0.1574825514860137,0.305050505050505,2.217135190963745
vowel,50,nearest_neighbors,amg,kmeans,11,1,0.1393028790258171,1.7370617816557732,0.1574750774598331,0.305050505050505,2.0950028896331787
vowel,50,nearest_neighbors,amg,kmeans,11,2,0.1369161295638731,1.7458380718300242,0.1582506849339848,0.305050505050505,2.037000894546509
vowel,50,nearest_neighbors,amg,kmeans,11,3,0.1402370313996544,1.746688135053044,0.157525894654273,0.306060606060606,1.7239999771118164
vowel,50,nearest_neighbors,amg,kmeans,11,4,0.1409147969329927,1.7411032442491143,0.1578208795139258,0.307070707070707,1.994001388549805
vowel,50,nearest_neighbors,amg,kmeans,12,0,0.145618156509146,1.8189118383786136,0.1594954817855385,0.3282828282828283,1.94099760055542
vowel,50,nearest_neighbors,amg,kmeans,12,1,0.145781312373239,1.8192428525312103,0.1597833708337738,0.3272727272727272,1.957000732421875
vowel,50,nearest_neighbors,amg,kmeans,12,2,0.1472963816483271,1.827271059039032,0.1583580973774521,0.3272727272727272,2.0710318088531494
vowel,50,nearest_neighbors,amg,kmeans,12,3,0.1421782872481222,1.8220220565017888,0.1595296501221646,0.3252525252525252,1.843031883239746
vowel,50,nearest_neighbors,amg,kmeans,12,4,0.1460065932300176,1.8191912767188096,0.1596098779970939,0.3282828282828283,1.876032352447509
vowel,50,nearest_neighbors,amg,kmeans,13,0,0.1327867441443592,1.6781557747140057,0.1623517925585534,0.3252525252525252,1.824998378753662
vowel,50,nearest_neighbors,amg,kmeans,13,1,0.1370237428407683,1.7064116342735705,0.1612973892185507,0.3292929292929293,2.268657922744751
vowel,50,nearest_neighbors,amg,kmeans,13,2,0.136629713230707,1.7059391780464224,0.1611935877994557,0.3292929292929293,2.219655513763428
vowel,50,nearest_neighbors,amg,kmeans,13,3,0.1333787164225112,1.6786146341184784,0.1626546328299859,0.3252525252525252,2.059091806411743
vowel,50,nearest_neighbors,amg,kmeans,13,4,0.1325818206114644,1.6918910826361608,0.1622768296069883,0.3232323232323232,2.340572595596313
vowel,50,nearest_neighbors,amg,kmeans,14,0,0.1421019767246819,1.7280892150440543,0.158473119033363,0.3474747474747475,2.3258814811706543
vowel,50,nearest_neighbors,amg,kmeans,14,1,0.1374456345882853,1.705501369595202,0.1605888541973369,0.3474747474747475,1.720306158065796
vowel,50,nearest_neighbors,amg,kmeans,14,2,0.1376959037203398,1.7045178671318737,0.1608236202165557,0.3474747474747475,1.9593513011932373
vowel,50,nearest_neighbors,amg,kmeans,14,3,0.1363165933425271,1.7085247855346692,0.1608338116263611,0.3454545454545454,2.0930397510528564
vowel,50,nearest_neighbors,amg,kmeans,14,4,0.1337869698034895,1.7069502312641056,0.1632520906130814,0.3353535353535353,2.283657550811768
vowel,50,nearest_neighbors,amg,kmeans,15,0,0.1431436092794799,1.6853481571284117,0.1663924531226478,0.3515151515151515,2.07561469078064
vowel,50,nearest_neighbors,amg,kmeans,15,1,0.1404820980951782,1.6814602525552345,0.1663362081207561,0.3494949494949494,2.155613422393799
vowel,50,nearest_neighbors,amg,kmeans,15,2,0.1428786005252375,1.6869419704903357,0.1671740096596392,0.3505050505050505,2.2589991092681885
vowel,50,nearest_neighbors,amg,kmeans,15,3,0.1338015941420687,1.6810283803141102,0.1670657258758818,0.3464646464646465,2.167527437210083
vowel,50,nearest_neighbors,amg,kmeans,15,4,0.1431436092794799,1.6853481571284117,0.1663924531226478,0.3515151515151515,2.1585280895233154
vowel,50,nearest_neighbors,arpack,cluster_qr,2,0,0.0012903532106788,2.362646901396245,0.1486156766210849,0.1101010101010101,0.3509988784790039
vowel,50,nearest_neighbors,arpack,cluster_qr,2,1,0.0012903532106788,2.362646901396245,0.1486156766210849,0.1101010101010101,0.5279991626739502
vowel,50,nearest_neighbors,arpack,cluster_qr,2,2,0.0012903532106788,2.362646901396245,0.1486156766210849,0.1101010101010101,0.6309995651245117
vowel,50,nearest_neighbors,arpack,cluster_qr,2,3,0.0012903532106788,2.362646901396245,0.1486156766210849,0.1101010101010101,0.708000898361206
vowel,50,nearest_neighbors,arpack,cluster_qr,2,4,0.0012903532106788,2.362646901396245,0.1486156766210849,0.1101010101010101,0.814000129699707
vowel,50,nearest_neighbors,arpack,cluster_qr,3,0,0.0643759520077036,2.133800569927675,0.1468592841352797,0.1676767676767676,0.8569965362548828
vowel,50,nearest_neighbors,arpack,cluster_qr,3,1,0.0643759520077036,2.133800569927675,0.1468592841352797,0.1676767676767676,0.7240009307861328
vowel,50,nearest_neighbors,arpack,cluster_qr,3,2,0.0643759520077036,2.133800569927675,0.1468592841352797,0.1676767676767676,0.7960009574890137
vowel,50,nearest_neighbors,arpack,cluster_qr,3,3,0.0643759520077036,2.133800569927675,0.1468592841352797,0.1676767676767676,0.7670009136199951
vowel,50,nearest_neighbors,arpack,cluster_qr,3,4,0.0643759520077036,2.133800569927675,0.1468592841352797,0.1676767676767676,0.9720001220703124
vowel,50,nearest_neighbors,arpack,cluster_qr,4,0,0.0914430271045475,1.8595296618209327,0.1653442122833877,0.1969696969696969,1.1975195407867432
vowel,50,nearest_neighbors,arpack,cluster_qr,4,1,0.0914430271045475,1.8595296618209327,0.1653442122833877,0.1969696969696969,1.0905194282531738
vowel,50,nearest_neighbors,arpack,cluster_qr,4,2,0.0914430271045475,1.8595296618209327,0.1653442122833877,0.1969696969696969,1.1346702575683594
vowel,50,nearest_neighbors,arpack,cluster_qr,4,3,0.0914430271045475,1.8595296618209327,0.1653442122833877,0.1969696969696969,0.9681508541107178
vowel,50,nearest_neighbors,arpack,cluster_qr,4,4,0.0914430271045475,1.8595296618209327,0.1653442122833877,0.1969696969696969,0.9629995822906494
vowel,50,nearest_neighbors,arpack,cluster_qr,5,0,0.0875799405526455,2.038167793111529,0.1468383580126518,0.1949494949494949,0.9559988975524902
vowel,50,nearest_neighbors,arpack,cluster_qr,5,1,0.0875799405526455,2.038167793111529,0.1468383580126518,0.1949494949494949,0.8569989204406738
vowel,50,nearest_neighbors,arpack,cluster_qr,5,2,0.0875799405526455,2.038167793111529,0.1468383580126518,0.1949494949494949,0.9270002841949464
vowel,50,nearest_neighbors,arpack,cluster_qr,5,3,0.0875799405526455,2.038167793111529,0.1468383580126518,0.1949494949494949,0.9139983654022216
vowel,50,nearest_neighbors,arpack,cluster_qr,5,4,0.0875799405526455,2.038167793111529,0.1468383580126518,0.1949494949494949,0.9730024337768556
vowel,50,nearest_neighbors,arpack,cluster_qr,6,0,0.0882993052857166,2.0112701952848293,0.1379322028456479,0.2262626262626262,1.1205778121948242
vowel,50,nearest_neighbors,arpack,cluster_qr,6,1,0.0882993052857166,2.0112701952848293,0.1379322028456479,0.2262626262626262,1.058577299118042
vowel,50,nearest_neighbors,arpack,cluster_qr,6,2,0.0882993052857166,2.0112701952848293,0.1379322028456479,0.2262626262626262,1.075999736785889
vowel,50,nearest_neighbors,arpack,cluster_qr,6,3,0.0882993052857166,2.0112701952848293,0.1379322028456479,0.2262626262626262,1.0879998207092283
vowel,50,nearest_neighbors,arpack,cluster_qr,6,4,0.0882993052857166,2.0112701952848293,0.1379322028456479,0.2262626262626262,1.0979952812194824
vowel,50,nearest_neighbors,arpack,cluster_qr,7,0,0.0899361237504827,1.9739386545067192,0.1311088815247691,0.2242424242424242,1.1376135349273682
vowel,50,nearest_neighbors,arpack,cluster_qr,7,1,0.0899361237504827,1.9739386545067192,0.1311088815247691,0.2242424242424242,1.1306111812591553
vowel,50,nearest_neighbors,arpack,cluster_qr,7,2,0.0899361237504827,1.9739386545067192,0.1311088815247691,0.2242424242424242,1.0729997158050537
vowel,50,nearest_neighbors,arpack,cluster_qr,7,3,0.0899361237504827,1.9739386545067192,0.1311088815247691,0.2242424242424242,0.9410009384155272
vowel,50,nearest_neighbors,arpack,cluster_qr,7,4,0.0899361237504827,1.9739386545067192,0.1311088815247691,0.2242424242424242,1.1230003833770752
vowel,50,nearest_neighbors,arpack,cluster_qr,8,0,0.0791761355699501,1.9568932040217784,0.1289181884498433,0.2262626262626262,1.251997709274292
vowel,50,nearest_neighbors,arpack,cluster_qr,8,1,0.0791761355699501,1.9568932040217784,0.1289181884498433,0.2262626262626262,1.4200005531311035
vowel,50,nearest_neighbors,arpack,cluster_qr,8,2,0.0791761355699501,1.9568932040217784,0.1289181884498433,0.2262626262626262,1.2140038013458252
vowel,50,nearest_neighbors,arpack,cluster_qr,8,3,0.0791761355699501,1.9568932040217784,0.1289181884498433,0.2262626262626262,1.2389991283416748
vowel,50,nearest_neighbors,arpack,cluster_qr,8,4,0.0791761355699501,1.9568932040217784,0.1289181884498433,0.2262626262626262,1.5895493030548096
vowel,50,nearest_neighbors,arpack,cluster_qr,9,0,0.0925937853727646,2.010739472736745,0.135007993389746,0.2474747474747475,1.5175495147705078
vowel,50,nearest_neighbors,arpack,cluster_qr,9,1,0.0925937853727646,2.010739472736745,0.135007993389746,0.2474747474747475,1.146003007888794
vowel,50,nearest_neighbors,arpack,cluster_qr,9,2,0.0925937853727646,2.010739472736745,0.135007993389746,0.2474747474747475,1.2689976692199707
vowel,50,nearest_neighbors,arpack,cluster_qr,9,3,0.0925937853727646,2.010739472736745,0.135007993389746,0.2474747474747475,1.841996192932129
vowel,50,nearest_neighbors,arpack,cluster_qr,9,4,0.0925937853727646,2.010739472736745,0.135007993389746,0.2474747474747475,1.8936352729797363
vowel,50,nearest_neighbors,arpack,cluster_qr,10,0,0.1055807385153343,2.006574330159058,0.1376776397892788,0.2686868686868687,1.7826621532440186
vowel,50,nearest_neighbors,arpack,cluster_qr,10,1,0.1055807385153343,2.006574330159058,0.1376776397892788,0.2686868686868687,1.4100923538208008
vowel,50,nearest_neighbors,arpack,cluster_qr,10,2,0.1055807385153343,2.006574330159058,0.1376776397892788,0.2686868686868687,1.3869969844818115
vowel,50,nearest_neighbors,arpack,cluster_qr,10,3,0.1055807385153343,2.006574330159058,0.1376776397892788,0.2686868686868687,1.524158239364624
vowel,50,nearest_neighbors,arpack,cluster_qr,10,4,0.1055807385153343,2.006574330159058,0.1376776397892788,0.2686868686868687,1.2861590385437012
vowel,50,nearest_neighbors,arpack,cluster_qr,11,0,0.1384444737015498,1.894261245441321,0.151695712249953,0.3090909090909091,1.299516677856445
vowel,50,nearest_neighbors,arpack,cluster_qr,11,1,0.1384444737015498,1.894261245441321,0.151695712249953,0.3090909090909091,1.5579993724822998
vowel,50,nearest_neighbors,arpack,cluster_qr,11,2,0.1384444737015498,1.894261245441321,0.151695712249953,0.3090909090909091,1.5769984722137451
vowel,50,nearest_neighbors,arpack,cluster_qr,11,3,0.1384444737015498,1.894261245441321,0.151695712249953,0.3090909090909091,1.4839987754821775
vowel,50,nearest_neighbors,arpack,cluster_qr,11,4,0.1384444737015498,1.894261245441321,0.151695712249953,0.3090909090909091,1.1740455627441406
vowel,50,nearest_neighbors,arpack,cluster_qr,12,0,0.1450120762907816,1.854196780233448,0.1561356252311877,0.3222222222222222,1.196045160293579
vowel,50,nearest_neighbors,arpack,cluster_qr,12,1,0.1450120762907816,1.854196780233448,0.1561356252311877,0.3222222222222222,2.240999698638916
vowel,50,nearest_neighbors,arpack,cluster_qr,12,2,0.1450120762907816,1.854196780233448,0.1561356252311877,0.3222222222222222,1.5785484313964844
vowel,50,nearest_neighbors,arpack,cluster_qr,12,3,0.1450120762907816,1.854196780233448,0.1561356252311877,0.3222222222222222,1.4405479431152344
vowel,50,nearest_neighbors,arpack,cluster_qr,12,4,0.1450120762907816,1.854196780233448,0.1561356252311877,0.3222222222222222,1.0559983253479004
vowel,50,nearest_neighbors,arpack,cluster_qr,13,0,0.1438329848536846,1.7350092982274778,0.1592603287682087,0.3333333333333333,1.4909992218017578
vowel,50,nearest_neighbors,arpack,cluster_qr,13,1,0.1438329848536846,1.7350092982274778,0.1592603287682087,0.3333333333333333,1.595999002456665
vowel,50,nearest_neighbors,arpack,cluster_qr,13,2,0.1438329848536846,1.7350092982274778,0.1592603287682087,0.3333333333333333,1.4760000705718994
vowel,50,nearest_neighbors,arpack,cluster_qr,13,3,0.1438329848536846,1.7350092982274778,0.1592603287682087,0.3333333333333333,1.6285181045532229
vowel,50,nearest_neighbors,arpack,cluster_qr,13,4,0.1438329848536846,1.7350092982274778,0.1592603287682087,0.3333333333333333,1.486520528793335
vowel,50,nearest_neighbors,arpack,cluster_qr,14,0,0.1393518437813915,1.8201860825068388,0.1543563217597908,0.3484848484848485,1.8915202617645264
vowel,50,nearest_neighbors,arpack,cluster_qr,14,1,0.1393518437813915,1.8201860825068388,0.1543563217597908,0.3484848484848485,1.814998865127564
vowel,50,nearest_neighbors,arpack,cluster_qr,14,2,0.1393518437813915,1.8201860825068388,0.1543563217597908,0.3484848484848485,1.277519941329956
vowel,50,nearest_neighbors,arpack,cluster_qr,14,3,0.1393518437813915,1.8201860825068388,0.1543563217597908,0.3484848484848485,1.82752013206482
vowel,50,nearest_neighbors,arpack,cluster_qr,14,4,0.1393518437813915,1.8201860825068388,0.1543563217597908,0.3484848484848485,1.895998477935791
vowel,50,nearest_neighbors,arpack,cluster_qr,15,0,0.1410717755409157,1.7293868041856757,0.1602135030788321,0.3424242424242424,1.943000078201294
vowel,50,nearest_neighbors,arpack,cluster_qr,15,1,0.1410717755409157,1.7293868041856757,0.1602135030788321,0.3424242424242424,1.9241111278533936
vowel,50,nearest_neighbors,arpack,cluster_qr,15,2,0.1410717755409157,1.7293868041856757,0.1602135030788321,0.3424242424242424,1.858114242553711
vowel,50,nearest_neighbors,arpack,cluster_qr,15,3,0.1410717755409157,1.7293868041856757,0.1602135030788321,0.3424242424242424,0.9889984130859376
vowel,50,nearest_neighbors,arpack,cluster_qr,15,4,0.1410717755409157,1.7293868041856757,0.1602135030788321,0.3424242424242424,0.9099955558776855
vowel,50,nearest_neighbors,arpack,kmeans,2,0,0.0032912953039316,2.3137925231703025,0.1513409097652292,0.1171717171717171,1.9180066585540767
vowel,50,nearest_neighbors,arpack,kmeans,2,1,0.0032912953039316,2.3137925231703025,0.1513409097652292,0.1171717171717171,4.0241453647613525
vowel,50,nearest_neighbors,arpack,kmeans,2,2,0.0032912953039316,2.3137925231703025,0.1513409097652292,0.1171717171717171,2.248150110244751
vowel,50,nearest_neighbors,arpack,kmeans,2,3,0.0032912953039316,2.3137925231703025,0.1513409097652292,0.1171717171717171,1.8015601634979248
vowel,50,nearest_neighbors,arpack,kmeans,2,4,0.0032912953039316,2.3137925231703025,0.1513409097652292,0.1171717171717171,1.5731325149536133
vowel,50,nearest_neighbors,arpack,kmeans,3,0,0.0609251218737146,2.13024259967314,0.1471685506507559,0.1646464646464646,1.7695729732513428
vowel,50,nearest_neighbors,arpack,kmeans,3,1,0.0592792090326686,2.131138079010056,0.1470776992769714,0.1646464646464646,1.51755690574646
vowel,50,nearest_neighbors,arpack,kmeans,3,2,0.0609251218737146,2.13024259967314,0.1471685506507559,0.1646464646464646,1.3270821571350098
vowel,50,nearest_neighbors,arpack,kmeans,3,3,0.0609251218737146,2.13024259967314,0.1471685506507559,0.1646464646464646,1.457080364227295
vowel,50,nearest_neighbors,arpack,kmeans,3,4,0.0609251218737146,2.13024259967314,0.1471685506507559,0.1646464646464646,1.5325233936309814
vowel,50,nearest_neighbors,arpack,kmeans,4,0,0.0927261614956219,1.8583790637106248,0.165275085562396,0.198989898989899,1.330000400543213
vowel,50,nearest_neighbors,arpack,kmeans,4,1,0.0927261614956219,1.8583790637106248,0.165275085562396,0.198989898989899,1.2380006313323977
vowel,50,nearest_neighbors,arpack,kmeans,4,2,0.0927261614956219,1.8583790637106248,0.165275085562396,0.198989898989899,1.1545119285583496
vowel,50,nearest_neighbors,arpack,kmeans,4,3,0.0927261614956219,1.8583790637106248,0.165275085562396,0.198989898989899,1.464511156082153
vowel,50,nearest_neighbors,arpack,kmeans,4,4,0.0927261614956219,1.8583790637106248,0.165275085562396,0.198989898989899,1.246000051498413
vowel,50,nearest_neighbors,arpack,kmeans,5,0,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,1.6770007610321045
vowel,50,nearest_neighbors,arpack,kmeans,5,1,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,1.5120000839233398
vowel,50,nearest_neighbors,arpack,kmeans,5,2,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,1.3059992790222168
vowel,50,nearest_neighbors,arpack,kmeans,5,3,0.0873945642371918,1.974645816532736,0.1470527640026428,0.2181818181818181,1.4611308574676514
vowel,50,nearest_neighbors,arpack,kmeans,5,4,0.0874927222116085,1.974169689917939,0.147065520899592,0.2181818181818181,1.3671307563781738
vowel,50,nearest_neighbors,arpack,kmeans,6,0,0.0864280514740184,1.924082675741685,0.1403624445522354,0.2151515151515151,1.6909985542297363
vowel,50,nearest_neighbors,arpack,kmeans,6,1,0.1011988089440644,1.7924929138069772,0.1414043839706625,0.2292929292929293,1.4820005893707275
vowel,50,nearest_neighbors,arpack,kmeans,6,2,0.0795690988875994,1.9582370019200177,0.1393243930689464,0.202020202020202,1.7799980640411377
vowel,50,nearest_neighbors,arpack,kmeans,6,3,0.1024863281862753,1.7911258498145444,0.1421223108384847,0.2292929292929293,1.3595242500305176
vowel,50,nearest_neighbors,arpack,kmeans,6,4,0.1030518055050727,1.7906709105683785,0.1423513621849378,0.2303030303030303,1.2415237426757812
vowel,50,nearest_neighbors,arpack,kmeans,7,0,0.0857856660308119,1.929731702356408,0.1339106276687344,0.2212121212121212,1.72752046585083
vowel,50,nearest_neighbors,arpack,kmeans,7,1,0.0849736945298127,1.9240228889916853,0.1340156220191408,0.2212121212121212,1.771000862121582
vowel,50,nearest_neighbors,arpack,kmeans,7,2,0.085740237978421,1.9295826611440496,0.1339570363573867,0.2212121212121212,1.80299973487854
vowel,50,nearest_neighbors,arpack,kmeans,7,3,0.085740237978421,1.9295826611440496,0.1339570363573867,0.2212121212121212,1.5889990329742432
vowel,50,nearest_neighbors,arpack,kmeans,7,4,0.0857856660308119,1.9297317023564085,0.1339106276687344,0.2212121212121212,1.6860003471374512
vowel,50,nearest_neighbors,arpack,kmeans,8,0,0.0707609328920735,1.897187549464168,0.1362337303358384,0.2121212121212121,1.696000576019287
vowel,50,nearest_neighbors,arpack,kmeans,8,1,0.0639976461794427,1.9068274753399304,0.1374231241315038,0.2131313131313131,1.6190030574798584
vowel,50,nearest_neighbors,arpack,kmeans,8,2,0.0645171470118257,1.8903551355763333,0.1344348281992935,0.2101010101010101,1.9159972667694087
vowel,50,nearest_neighbors,arpack,kmeans,8,3,0.070062532429838,1.8578533373481727,0.1400843833231301,0.2181818181818181,2.2866196632385254
vowel,50,nearest_neighbors,arpack,kmeans,8,4,0.0674807524390154,1.8613629183600315,0.1382551144356931,0.2141414141414141,1.9286181926727293
vowel,50,nearest_neighbors,arpack,kmeans,9,0,0.084287994032781,1.87042221484468,0.1400952976876578,0.2444444444444444,2.508617639541626
vowel,50,nearest_neighbors,arpack,kmeans,9,1,0.0860000178811605,1.8653523173379192,0.1407245853463491,0.2464646464646464,2.473998546600342
vowel,50,nearest_neighbors,arpack,kmeans,9,2,0.0867979732537392,1.8733015560022463,0.1410734468979543,0.2454545454545454,2.06099820137024
vowel,50,nearest_neighbors,arpack,kmeans,9,3,0.0859624217784645,1.8635276212819905,0.1406424007264231,0.2464646464646464,2.026995182037353
vowel,50,nearest_neighbors,arpack,kmeans,9,4,0.085951629289829,1.8619594401545352,0.140606621002418,0.2474747474747475,2.0739991664886475
vowel,50,nearest_neighbors,arpack,kmeans,10,0,0.108889601354412,1.7917553321513895,0.1444072123660494,0.2757575757575757,1.868995189666748
vowel,50,nearest_neighbors,arpack,kmeans,10,1,0.1100663706526649,1.7926387825440415,0.1448940333120806,0.2757575757575757,1.8000454902648926
vowel,50,nearest_neighbors,arpack,kmeans,10,2,0.1187011301154475,1.794529936171898,0.1465083717737107,0.2858585858585858,1.7715699672698977
vowel,50,nearest_neighbors,arpack,kmeans,10,3,0.1100663706526649,1.7926387825440415,0.1448940333120806,0.2757575757575757,1.6191978454589844
vowel,50,nearest_neighbors,arpack,kmeans,10,4,0.1094799591444388,1.7926353037906584,0.1446455278596922,0.2757575757575757,1.807676076889038
vowel,50,nearest_neighbors,arpack,kmeans,11,0,0.1408093001186033,1.7442576104483174,0.1577748176377353,0.307070707070707,1.921572208404541
vowel,50,nearest_neighbors,arpack,kmeans,11,1,0.1398643507985423,1.7374203823660437,0.1575136719052445,0.305050505050505,1.7439992427825928
vowel,50,nearest_neighbors,arpack,kmeans,11,2,0.1396982578206158,1.7372414349445224,0.157244650435149,0.305050505050505,2.221397876739502
vowel,50,nearest_neighbors,arpack,kmeans,11,3,0.1388580605457659,1.739040324286593,0.1571827201922684,0.304040404040404,2.1663970947265625
vowel,50,nearest_neighbors,arpack,kmeans,11,4,0.1398643507985423,1.7374203823660437,0.1575136719052445,0.305050505050505,2.045396566390991
vowel,50,nearest_neighbors,arpack,kmeans,12,0,0.1427896988506524,1.8213953785914967,0.1595938379742835,0.3262626262626262,1.915000438690185
vowel,50,nearest_neighbors,arpack,kmeans,12,1,0.145465712034032,1.820713978503576,0.1594732094327705,0.3272727272727272,1.82603120803833
vowel,50,nearest_neighbors,arpack,kmeans,12,2,0.1463222558599288,1.817720150746444,0.1599200393980973,0.3282828282828283,1.9980347156524656
vowel,50,nearest_neighbors,arpack,kmeans,12,3,0.1460065932300176,1.8191912767188096,0.1596098779970939,0.3282828282828283,2.0800018310546875
vowel,50,nearest_neighbors,arpack,kmeans,12,4,0.1420200539534284,1.8225707544425933,0.1597592673101441,0.3252525252525252,2.188000202178955
vowel,50,nearest_neighbors,arpack,kmeans,13,0,0.1332154298897898,1.677758710394131,0.1623255629758326,0.3252525252525252,2.2100329399108887
vowel,50,nearest_neighbors,arpack,kmeans,13,1,0.1348275535258064,1.6764978812748377,0.1626190255111839,0.3272727272727272,1.844029188156128
vowel,50,nearest_neighbors,arpack,kmeans,13,2,0.1370237428407683,1.7064116342735705,0.1612973892185507,0.3292929292929293,2.359998941421509
vowel,50,nearest_neighbors,arpack,kmeans,13,3,0.1331333656221788,1.6663370110799864,0.1636797644390603,0.3252525252525252,2.0019993782043457
vowel,50,nearest_neighbors,arpack,kmeans,13,4,0.1331440946340099,1.679054560681539,0.162785483262978,0.3252525252525252,2.2239973545074463
vowel,50,nearest_neighbors,arpack,kmeans,14,0,0.1366432207840121,1.6850420428592423,0.1643018606744327,0.3353535353535353,2.009999513626098
vowel,50,nearest_neighbors,arpack,kmeans,14,1,0.1411649198573869,1.729425635617357,0.1580270734882198,0.3464646464646465,1.9309990406036377
vowel,50,nearest_neighbors,arpack,kmeans,14,2,0.1376959037203398,1.7045178671318737,0.1608236202165557,0.3474747474747475,2.4439992904663086
vowel,50,nearest_neighbors,arpack,kmeans,14,3,0.1367753924895241,1.70409855864257,0.1595503889017879,0.3424242424242424,2.470998764038086
vowel,50,nearest_neighbors,arpack,kmeans,14,4,0.1344643185599411,1.7495097483155526,0.1592487751618943,0.3363636363636363,2.293997049331665
vowel,50,nearest_neighbors,arpack,kmeans,15,0,0.1360099037057767,1.68619360305454,0.1661310722839918,0.3444444444444444,2.098998069763184
vowel,50,nearest_neighbors,arpack,kmeans,15,1,0.1365065344319777,1.65931628047809,0.169627103243565,0.3515151515151515,2.333035707473755
