Dataset,Accuracy,Time (seconds),kernel,C,class_weight,shrinking,gamma
sick_5,0.9172932330827067,0.09637022018432617,rbf,0.001,,False,auto
sick_5,0.08270676691729323,0.5684826374053955,rbf,0.001,balanced,True,auto
sick_5,0.08270676691729323,0.6166954040527344,rbf,0.001,balanced,False,auto
sick_5,0.9172932330827067,0.08844494819641113,rbf,0.001,,True,0.001
sick_5,0.9172932330827067,0.0947256088256836,rbf,0.001,,False,0.001
sick_5,0.08270676691729323,0.5368020534515381,rbf,0.001,balanced,True,0.001
sick_5,0.08270676691729323,0.5201330184936523,rbf,0.001,balanced,False,0.001
sick_5,0.9172932330827067,0.09597611427307129,rbf,0.001,,True,0.01
sick_5,0.9172932330827067,0.10400605201721191,rbf,0.001,,False,0.01
sick_5,0.08270676691729323,0.577397346496582,rbf,0.001,balanced,True,0.01
sick_5,0.08270676691729323,0.5464529991149902,rbf,0.001,balanced,False,0.01
sick_5,0.9172932330827067,0.10399556159973145,rbf,0.001,,True,0.1
sick_5,0.9172932330827067,0.0879983901977539,rbf,0.001,,False,0.1
sick_5,0.08270676691729323,0.5809974670410156,rbf,0.001,balanced,True,0.1
sick_5,0.08270676691729323,0.5704739093780518,rbf,0.001,balanced,False,0.1
sick_5,0.9172932330827067,0.0982825756072998,rbf,0.001,,True,1
sick_5,0.9172932330827067,0.09602212905883789,rbf,0.001,,False,1
sick_5,0.08270676691729323,0.5361101627349854,rbf,0.001,balanced,True,1
sick_5,0.08270676691729323,0.5292928218841553,rbf,0.001,balanced,False,1
sick_5,0.9172932330827067,0.0959780216217041,rbf,0.01,,True,scale
sick_5,0.9172932330827067,0.10402226448059082,rbf,0.01,,False,scale
sick_5,0.6691729323308271,0.44207096099853516,rbf,0.01,balanced,True,scale
sick_5,0.6691729323308271,0.4171578884124756,rbf,0.01,balanced,False,scale
sick_5,0.9172932330827067,0.08841633796691895,rbf,0.01,,True,auto
sick_5,0.9172932330827067,0.09601759910583496,rbf,0.01,,False,auto
sick_5,0.9172932330827067,0.5631546974182129,rbf,0.01,balanced,True,auto
sick_5,0.9172932330827067,0.5371551513671875,rbf,0.01,balanced,False,auto
sick_5,0.9172932330827067,0.08000898361206055,rbf,0.01,,True,0.001
sick_5,0.9172932330827067,0.07967019081115723,rbf,0.01,,False,0.001
sick_5,0.9172932330827067,0.5524311065673828,rbf,0.01,balanced,True,0.001
sick_5,0.9172932330827067,0.5527200698852539,rbf,0.01,balanced,False,0.001
sick_5,0.9172932330827067,0.09597635269165039,rbf,0.01,,True,0.01
sick_5,0.9172932330827067,0.08820438385009766,rbf,0.01,,False,0.01
sick_5,0.9172932330827067,0.6242237091064453,rbf,0.01,balanced,True,0.01
sick_5,0.9172932330827067,0.5579750537872314,rbf,0.01,balanced,False,0.01
sick_5,0.9172932330827067,0.08800339698791504,rbf,0.01,,True,0.1
sick_5,0.9172932330827067,0.09599637985229492,rbf,0.01,,False,0.1
sick_5,0.6691729323308271,0.6207776069641113,rbf,0.01,balanced,True,0.1
sick_5,0.6691729323308271,0.5326211452484131,rbf,0.01,balanced,False,0.1
sick_5,0.9172932330827067,0.10437345504760742,rbf,0.01,,True,1
sick_5,0.9172932330827067,0.09620356559753418,rbf,0.01,,False,1
sick_5,0.6842105263157895,0.4570777416229248,rbf,0.01,balanced,True,1
sick_5,0.6842105263157895,0.43201327323913574,rbf,0.01,balanced,False,1
sick_5,0.9172932330827067,0.10400629043579102,rbf,0.1,,True,scale
sick_5,0.9172932330827067,0.10564661026000977,rbf,0.1,,False,scale
sick_5,0.6729323308270677,0.3059554100036621,rbf,0.1,balanced,True,scale
sick_5,0.6729323308270677,0.3204336166381836,rbf,0.1,balanced,False,scale
sick_5,0.9172932330827067,0.11280632019042969,rbf,0.1,,True,auto
sick_5,0.9172932330827067,0.10398030281066895,rbf,0.1,,False,auto
sick_5,0.6691729323308271,0.37699365615844727,rbf,0.1,balanced,True,auto
sick_5,0.6691729323308271,0.36266469955444336,rbf,0.1,balanced,False,auto
sick_5,0.9172932330827067,0.10360360145568848,rbf,0.1,,True,0.001
sick_5,0.9172932330827067,0.09598278999328613,rbf,0.1,,False,0.001
sick_5,0.08270676691729323,0.5605709552764893,rbf,0.1,balanced,True,0.001
sick_5,0.08270676691729323,0.5363836288452148,rbf,0.1,balanced,False,0.001
sick_5,0.9172932330827067,0.11220240592956543,rbf,0.1,,True,0.01
sick_5,0.9172932330827067,0.08824563026428223,rbf,0.1,,False,0.01
sick_5,0.6691729323308271,0.5219547748565674,rbf,0.1,balanced,True,0.01
sick_5,0.6691729323308271,0.5207867622375488,rbf,0.1,balanced,False,0.01
sick_5,0.9172932330827067,0.0960242748260498,rbf,0.1,,True,0.1
sick_5,0.9172932330827067,0.09660029411315918,rbf,0.1,,False,0.1
sick_5,0.6691729323308271,0.31298184394836426,rbf,0.1,balanced,True,0.1
sick_5,0.6691729323308271,0.32840991020202637,rbf,0.1,balanced,False,0.1
sick_5,0.9172932330827067,0.11202263832092285,rbf,0.1,,True,1
sick_5,0.9172932330827067,0.10423707962036133,rbf,0.1,,False,1
sick_5,0.6804511278195489,0.3370230197906494,rbf,0.1,balanced,True,1
sick_5,0.6804511278195489,0.31378936767578125,rbf,0.1,balanced,False,1
sick_5,0.9172932330827067,0.11214661598205566,rbf,1.0,,True,scale
sick_5,0.9172932330827067,0.11202454566955566,rbf,1.0,,False,scale
sick_5,0.8345864661654135,0.2480003833770752,rbf,1.0,balanced,True,scale
sick_5,0.8345864661654135,0.255979061126709,rbf,1.0,balanced,False,scale
sick_5,0.9172932330827067,0.10399580001831055,rbf,1.0,,True,auto
sick_5,0.9172932330827067,0.11199951171875,rbf,1.0,,False,auto
sick_5,0.6691729323308271,0.30909085273742676,rbf,1.0,balanced,True,auto
sick_5,0.6691729323308271,0.3076610565185547,rbf,1.0,balanced,False,auto
sick_5,0.9172932330827067,0.08800339698791504,rbf,1.0,,True,0.001
sick_5,0.9172932330827067,0.09599995613098145,rbf,1.0,,False,0.001
sick_5,0.6691729323308271,0.5378458499908447,rbf,1.0,balanced,True,0.001
sick_5,0.6691729323308271,0.5055878162384033,rbf,1.0,balanced,False,0.001
sick_5,0.9172932330827067,0.10453557968139648,rbf,1.0,,True,0.01
sick_5,0.9172932330827067,0.10402727127075195,rbf,1.0,,False,0.01
sick_5,0.6691729323308271,0.313122034072876,rbf,1.0,balanced,True,0.01
sick_5,0.6691729323308271,0.3040037155151367,rbf,1.0,balanced,False,0.01
sick_5,0.9172932330827067,0.13618183135986328,rbf,1.0,,True,0.1
sick_5,0.9172932330827067,0.10402560234069824,rbf,1.0,,False,0.1
sick_5,0.7293233082706767,0.2986745834350586,rbf,1.0,balanced,True,0.1
sick_5,0.7293233082706767,0.31485795974731445,rbf,1.0,balanced,False,0.1
sick_5,0.9172932330827067,0.1280231475830078,rbf,1.0,,True,1
sick_5,0.9172932330827067,0.12979912757873535,rbf,1.0,,False,1
sick_5,0.8345864661654135,0.24017024040222168,rbf,1.0,balanced,True,1
sick_5,0.8345864661654135,0.28911304473876953,rbf,1.0,balanced,False,1
sick_5,0.9323308270676691,0.11207437515258789,rbf,10.0,,True,scale
sick_5,0.9323308270676691,0.11231136322021484,rbf,10.0,,False,scale
sick_5,0.8721804511278195,0.18500709533691406,rbf,10.0,balanced,True,scale
sick_5,0.8721804511278195,0.21709418296813965,rbf,10.0,balanced,False,scale
sick_5,0.9172932330827067,0.12078428268432617,rbf,10.0,,True,auto
sick_5,0.9172932330827067,0.10424089431762695,rbf,10.0,,False,auto
sick_5,0.8383458646616542,0.28714966773986816,rbf,10.0,balanced,True,auto
sick_5,0.8383458646616542,0.25232458114624023,rbf,10.0,balanced,False,auto
sick_5,0.9172932330827067,0.107666015625,rbf,10.0,,True,0.001
sick_5,0.9172932330827067,0.10467386245727539,rbf,10.0,,False,0.001
sick_5,0.6691729323308271,0.3313567638397217,rbf,10.0,balanced,True,0.001
sick_5,0.6691729323308271,0.33803892135620117,rbf,10.0,balanced,False,0.001
sick_5,0.9172932330827067,0.10400056838989258,rbf,10.0,,True,0.01
sick_5,0.9172932330827067,0.10442686080932617,rbf,10.0,,False,0.01
sick_5,0.7481203007518797,0.280900239944458,rbf,10.0,balanced,True,0.01
sick_5,0.7481203007518797,0.29682064056396484,rbf,10.0,balanced,False,0.01
sick_5,0.9285714285714286,0.10400009155273438,rbf,10.0,,True,0.1
sick_5,0.9285714285714286,0.10400009155273438,rbf,10.0,,False,0.1
sick_5,0.8646616541353384,0.20848894119262695,rbf,10.0,balanced,True,0.1
sick_5,0.8646616541353384,0.24864935874938965,rbf,10.0,balanced,False,0.1
sick_5,0.9323308270676691,0.11373472213745117,rbf,10.0,,True,1
sick_5,0.9323308270676691,0.10529732704162598,rbf,10.0,,False,1
sick_5,0.8834586466165414,0.18491792678833008,rbf,10.0,balanced,True,1
sick_5,0.8834586466165414,0.1892399787902832,rbf,10.0,balanced,False,1
sick_5,0.9511278195488722,0.09671258926391602,rbf,100.0,,True,scale
sick_5,0.9511278195488722,0.10485196113586426,rbf,100.0,,False,scale
sick_5,0.9210526315789473,0.12802338600158691,rbf,100.0,balanced,True,scale
sick_5,0.9172932330827067,0.22662925720214844,rbf,100.0,balanced,False,scale
sick_5,0.9511278195488722,0.10832738876342773,rbf,100.0,,True,auto
sick_5,0.9511278195488722,0.11232733726501465,rbf,100.0,,False,auto
sick_5,0.8796992481203008,0.18211960792541504,rbf,100.0,balanced,True,auto
sick_5,0.8796992481203008,0.24219751358032227,rbf,100.0,balanced,False,auto
sick_5,0.9172932330827067,0.10460996627807617,rbf,100.0,,True,0.001
sick_5,0.9172932330827067,0.10488152503967285,rbf,100.0,,False,0.001
sick_5,0.7443609022556391,0.3044731616973877,rbf,100.0,balanced,True,0.001
sick_5,0.7443609022556391,0.3053874969482422,rbf,100.0,balanced,False,0.001
sick_5,0.9323308270676691,0.11231780052185059,rbf,100.0,,True,0.01
sick_5,0.9323308270676691,0.14422965049743652,rbf,100.0,,False,0.01
sick_5,0.8458646616541353,0.23450732231140137,rbf,100.0,balanced,True,0.01
sick_5,0.8458646616541353,0.24136734008789062,rbf,100.0,balanced,False,0.01
sick_5,0.9511278195488722,0.10402131080627441,rbf,100.0,,True,0.1
sick_5,0.9511278195488722,0.12821125984191895,rbf,100.0,,False,0.1
sick_5,0.8796992481203008,0.16017961502075195,rbf,100.0,balanced,True,0.1
sick_5,0.8796992481203008,0.21026921272277832,rbf,100.0,balanced,False,0.1
sick_5,0.9511278195488722,0.0803978443145752,rbf,100.0,,True,1
sick_5,0.9511278195488722,0.0889291763305664,rbf,100.0,,False,1
sick_5,0.9285714285714286,0.1135702133178711,rbf,100.0,balanced,True,1
sick_5,0.9285714285714286,0.13784217834472656,rbf,100.0,balanced,False,1
sick_6,0.921875,0.05602431297302246,linear,0.001,,True,
sick_6,0.921875,0.04799938201904297,linear,0.001,,False,
sick_6,0.59765625,0.3459281921386719,linear,0.001,balanced,True,
sick_6,0.59765625,0.3548147678375244,linear,0.001,balanced,False,
sick_6,0.921875,0.06400179862976074,linear,0.01,,True,
sick_6,0.921875,0.06452751159667969,linear,0.01,,False,
sick_6,0.7421875,0.23371505737304688,linear,0.01,balanced,True,
sick_6,0.7421875,0.20985770225524902,linear,0.01,balanced,False,
sick_6,0.921875,0.06400060653686523,linear,0.1,,True,
sick_6,0.921875,0.06447982788085938,linear,0.1,,False,
sick_6,0.7421875,0.208296537399292,linear,0.1,balanced,True,
sick_6,0.7421875,0.18448829650878906,linear,0.1,balanced,False,
sick_6,0.921875,0.06399989128112793,linear,1.0,,True,
sick_6,0.921875,0.06456446647644043,linear,1.0,,False,
sick_6,0.8671875,0.1611499786376953,linear,1.0,balanced,True,
sick_6,0.8671875,0.18517160415649414,linear,1.0,balanced,False,
sick_6,0.9453125,0.06490468978881836,linear,10.0,,True,
sick_6,0.9453125,0.08969521522521973,linear,10.0,,False,
sick_6,0.8828125,0.16028857231140137,linear,10.0,balanced,True,
sick_6,0.8828125,0.26660728454589844,linear,10.0,balanced,False,
sick_6,0.95703125,0.08872032165527344,linear,100.0,,True,
sick_6,0.95703125,0.49779438972473145,linear,100.0,,False,
sick_6,0.90625,0.3202207088470459,linear,100.0,balanced,True,
sick_6,0.90625,2.007211208343506,linear,100.0,balanced,False,
sick_6,0.921875,0.1121208667755127,rbf,0.001,,True,scale
sick_6,0.921875,0.09600281715393066,rbf,0.001,,False,scale
sick_6,0.078125,0.6733677387237549,rbf,0.001,balanced,True,scale
sick_6,0.078125,0.617100715637207,rbf,0.001,balanced,False,scale
sick_6,0.921875,0.09656453132629395,rbf,0.001,,True,auto
sick_6,0.921875,0.0968928337097168,rbf,0.001,,False,auto
sick_6,0.078125,0.610764741897583,rbf,0.001,balanced,True,auto
sick_6,0.078125,0.6326584815979004,rbf,0.001,balanced,False,auto
sick_6,0.921875,0.08833003044128418,rbf,0.001,,True,0.001
sick_6,0.921875,0.08017206192016602,rbf,0.001,,False,0.001
sick_6,0.078125,0.6856393814086914,rbf,0.001,balanced,True,0.001
sick_6,0.078125,0.627385139465332,rbf,0.001,balanced,False,0.001
sick_6,0.921875,0.08833765983581543,rbf,0.001,,True,0.01
sick_6,0.921875,0.08848953247070312,rbf,0.001,,False,0.01
sick_6,0.078125,0.5960450172424316,rbf,0.001,balanced,True,0.01
sick_6,0.078125,0.5570797920227051,rbf,0.001,balanced,False,0.01
sick_6,0.921875,0.08862471580505371,rbf,0.001,,True,0.1
sick_6,0.921875,0.10076045989990234,rbf,0.001,,False,0.1
sick_6,0.078125,0.6200120449066162,rbf,0.001,balanced,True,0.1
sick_6,0.078125,0.6702237129211426,rbf,0.001,balanced,False,0.1
sick_6,0.921875,0.10426998138427734,rbf,0.001,,True,1
sick_6,0.921875,0.10828948020935059,rbf,0.001,,False,1
sick_6,0.078125,0.5862908363342285,rbf,0.001,balanced,True,1
sick_6,0.078125,0.538041353225708,rbf,0.001,balanced,False,1
sick_6,0.921875,0.10420966148376465,rbf,0.01,,True,scale
sick_6,0.921875,0.09639859199523926,rbf,0.01,,False,scale
sick_6,0.7421875,0.4500114917755127,rbf,0.01,balanced,True,scale
sick_6,0.7421875,0.464327335357666,rbf,0.01,balanced,False,scale
sick_6,0.921875,0.10626769065856934,rbf,0.01,,True,auto
sick_6,0.921875,0.0885777473449707,rbf,0.01,,False,auto
sick_6,0.921875,0.6135411262512207,rbf,0.01,balanced,True,auto
sick_6,0.921875,0.5275962352752686,rbf,0.01,balanced,False,auto
sick_6,0.921875,0.09634733200073242,rbf,0.01,,True,0.001
sick_6,0.921875,0.09670019149780273,rbf,0.01,,False,0.001
sick_6,0.921875,0.5741636753082275,rbf,0.01,balanced,True,0.001
sick_6,0.921875,0.5919959545135498,rbf,0.01,balanced,False,0.001
sick_6,0.921875,0.09625768661499023,rbf,0.01,,True,0.01
sick_6,0.921875,0.0879814624786377,rbf,0.01,,False,0.01
sick_6,0.921875,0.6280882358551025,rbf,0.01,balanced,True,0.01
sick_6,0.921875,0.5615842342376709,rbf,0.01,balanced,False,0.01
sick_6,0.921875,0.08866119384765625,rbf,0.01,,True,0.1
sick_6,0.921875,0.0879979133605957,rbf,0.01,,False,0.1
sick_6,0.7421875,0.5887062549591064,rbf,0.01,balanced,True,0.1
sick_6,0.7421875,0.6027493476867676,rbf,0.01,balanced,False,0.1
sick_6,0.921875,0.11221003532409668,rbf,0.01,,True,1
sick_6,0.921875,0.11240601539611816,rbf,0.01,,False,1
sick_6,0.75,0.5060677528381348,rbf,0.01,balanced,True,1
sick_6,0.75,0.4505617618560791,rbf,0.01,balanced,False,1
sick_6,0.921875,0.11247730255126953,rbf,0.1,,True,scale
sick_6,0.921875,0.10432815551757812,rbf,0.1,,False,scale
sick_6,0.7421875,0.3645462989807129,rbf,0.1,balanced,True,scale
sick_6,0.7421875,0.35798215866088867,rbf,0.1,balanced,False,scale
sick_6,0.921875,0.10443472862243652,rbf,0.1,,True,auto
sick_6,0.921875,0.09687232971191406,rbf,0.1,,False,auto
sick_6,0.7421875,0.38700389862060547,rbf,0.1,balanced,True,auto
sick_6,0.7421875,0.4263765811920166,rbf,0.1,balanced,False,auto
sick_6,0.921875,0.0883944034576416,rbf,0.1,,True,0.001
sick_6,0.921875,0.08845329284667969,rbf,0.1,,False,0.001
sick_6,0.921875,0.6405520439147949,rbf,0.1,balanced,True,0.001
sick_6,0.921875,0.563241720199585,rbf,0.1,balanced,False,0.001
sick_6,0.921875,0.09701108932495117,rbf,0.1,,True,0.01
sick_6,0.921875,0.096588134765625,rbf,0.1,,False,0.01
sick_6,0.7421875,0.5469491481781006,rbf,0.1,balanced,True,0.01
sick_6,0.7421875,0.5535182952880859,rbf,0.1,balanced,False,0.01
sick_6,0.921875,0.10401558876037598,rbf,0.1,,True,0.1
sick_6,0.921875,0.11216545104980469,rbf,0.1,,False,0.1
sick_6,0.7421875,0.3448600769042969,rbf,0.1,balanced,True,0.1
sick_6,0.7421875,0.3603780269622803,rbf,0.1,balanced,False,0.1
sick_6,0.921875,0.12853741645812988,rbf,0.1,,True,1
sick_6,0.921875,0.11242961883544922,rbf,0.1,,False,1
sick_6,0.7421875,0.3295588493347168,rbf,0.1,balanced,True,1
sick_6,0.7421875,0.31295108795166016,rbf,0.1,balanced,False,1
sick_6,0.921875,0.1117403507232666,rbf,1.0,,True,scale
sick_6,0.921875,0.1120004653930664,rbf,1.0,,False,scale
sick_6,0.8359375,0.25597405433654785,rbf,1.0,balanced,True,scale
sick_6,0.8359375,0.2480018138885498,rbf,1.0,balanced,False,scale
sick_6,0.921875,0.10402393341064453,rbf,1.0,,True,auto
sick_6,0.921875,0.09600019454956055,rbf,1.0,,False,auto
sick_6,0.73828125,0.408414363861084,rbf,1.0,balanced,True,auto
sick_6,0.73828125,0.3126230239868164,rbf,1.0,balanced,False,auto
sick_6,0.921875,0.08812189102172852,rbf,1.0,,True,0.001
sick_6,0.921875,0.08814311027526855,rbf,1.0,,False,0.001
sick_6,0.7421875,0.5141942501068115,rbf,1.0,balanced,True,0.001
sick_6,0.7421875,0.5246779918670654,rbf,1.0,balanced,False,0.001
sick_6,0.921875,0.09650826454162598,rbf,1.0,,True,0.01
sick_6,0.921875,0.0961751937866211,rbf,1.0,,False,0.01
sick_6,0.7421875,0.39504122734069824,rbf,1.0,balanced,True,0.01
sick_6,0.7421875,0.3215615749359131,rbf,1.0,balanced,False,0.01
sick_6,0.921875,0.0981743335723877,rbf,1.0,,True,0.1
sick_6,0.921875,0.08800005912780762,rbf,1.0,,False,0.1
sick_6,0.79296875,0.29004931449890137,rbf,1.0,balanced,True,0.1
sick_6,0.79296875,0.2803521156311035,rbf,1.0,balanced,False,0.1
sick_6,0.921875,0.12040472030639648,rbf,1.0,,True,1
sick_6,0.921875,0.1606597900390625,rbf,1.0,,False,1
sick_6,0.82421875,0.27982258796691895,rbf,1.0,balanced,True,1
sick_6,0.82421875,0.24317359924316406,rbf,1.0,balanced,False,1
sick_6,0.9375,0.10401701927185059,rbf,10.0,,True,scale
sick_6,0.9375,0.09641194343566895,rbf,10.0,,False,scale
sick_6,0.87890625,0.17662358283996582,rbf,10.0,balanced,True,scale
sick_6,0.87890625,0.19276785850524902,rbf,10.0,balanced,False,scale
sick_6,0.921875,0.09600043296813965,rbf,10.0,,True,auto
sick_6,0.921875,0.1039738655090332,rbf,10.0,,False,auto
sick_6,0.859375,0.2429654598236084,rbf,10.0,balanced,True,auto
sick_6,0.859375,0.24054360389709473,rbf,10.0,balanced,False,auto
sick_6,0.921875,0.10434556007385254,rbf,10.0,,True,0.001
sick_6,0.921875,0.09655952453613281,rbf,10.0,,False,0.001
sick_6,0.7421875,0.3220031261444092,rbf,10.0,balanced,True,0.001
sick_6,0.7421875,0.3704249858856201,rbf,10.0,balanced,False,0.001
sick_6,0.921875,0.0960242748260498,rbf,10.0,,True,0.01
sick_6,0.921875,0.09598112106323242,rbf,10.0,,False,0.01
sick_6,0.8203125,0.34615516662597656,rbf,10.0,balanced,True,0.01
sick_6,0.8203125,0.29990172386169434,rbf,10.0,balanced,False,0.01
sick_6,0.9296875,0.10447835922241211,rbf,10.0,,True,0.1
sick_6,0.9296875,0.10402321815490723,rbf,10.0,,False,0.1
sick_6,0.87109375,0.20937824249267578,rbf,10.0,balanced,True,0.1
sick_6,0.87109375,0.2079782485961914,rbf,10.0,balanced,False,0.1
sick_6,0.94140625,0.09651350975036621,rbf,10.0,,True,1
sick_6,0.94140625,0.10401463508605957,rbf,10.0,,False,1
sick_6,0.87890625,0.15200209617614746,rbf,10.0,balanced,True,1
sick_6,0.87890625,0.1520228385925293,rbf,10.0,balanced,False,1
sick_6,0.953125,0.08799982070922852,rbf,100.0,,True,scale
sick_6,0.953125,0.08859109878540039,rbf,100.0,,False,scale
sick_6,0.91015625,0.12037396430969238,rbf,100.0,balanced,True,scale
sick_6,0.91015625,0.13597774505615234,rbf,100.0,balanced,False,scale
sick_6,0.9375,0.12017083168029785,rbf,100.0,,True,auto
sick_6,0.9375,0.11227965354919434,rbf,100.0,,False,auto
sick_6,0.8828125,0.16024398803710938,rbf,100.0,balanced,True,auto
sick_6,0.8828125,0.18537569046020508,rbf,100.0,balanced,False,auto
sick_6,0.921875,0.11203742027282715,rbf,100.0,,True,0.001
sick_6,0.921875,0.1039736270904541,rbf,100.0,,False,0.001
sick_6,0.82421875,0.2966325283050537,rbf,100.0,balanced,True,0.001
sick_6,0.82421875,0.3210303783416748,rbf,100.0,balanced,False,0.001
sick_6,0.9375,0.10498428344726562,rbf,100.0,,True,0.01
sick_6,0.9375,0.10453081130981445,rbf,100.0,,False,0.01
sick_6,0.86328125,0.20972490310668945,rbf,100.0,balanced,True,0.01
sick_6,0.86328125,0.21758341789245605,rbf,100.0,balanced,False,0.01
sick_6,0.94140625,0.12015604972839355,rbf,100.0,,True,0.1
sick_6,0.94140625,0.10423994064331055,rbf,100.0,,False,0.1
sick_6,0.890625,0.1532611846923828,rbf,100.0,balanced,True,0.1
sick_6,0.890625,0.17823195457458496,rbf,100.0,balanced,False,0.1
sick_6,0.953125,0.09599637985229492,rbf,100.0,,True,1
sick_6,0.953125,0.11216926574707031,rbf,100.0,,False,1
sick_6,0.91796875,0.12034201622009277,rbf,100.0,balanced,True,1
sick_6,0.91796875,0.14400005340576172,rbf,100.0,balanced,False,1
sick_7,0.9260700389105059,0.05638480186462402,linear,0.001,,True,
sick_7,0.9260700389105059,0.048142194747924805,linear,0.001,,False,
sick_7,0.6770428015564203,0.3309762477874756,linear,0.001,balanced,True,
sick_7,0.6770428015564203,0.2895772457122803,linear,0.001,balanced,False,
sick_7,0.9260700389105059,0.056150197982788086,linear,0.01,,True,
sick_7,0.9260700389105059,0.05614113807678223,linear,0.01,,False,
sick_7,0.6770428015564203,0.20847845077514648,linear,0.01,balanced,True,
sick_7,0.6770428015564203,0.18512296676635742,linear,0.01,balanced,False,
sick_7,0.9260700389105059,0.0639955997467041,linear,0.1,,True,
sick_7,0.9260700389105059,0.05600404739379883,linear,0.1,,False,
sick_7,0.688715953307393,0.18400073051452637,linear,0.1,balanced,True,
sick_7,0.688715953307393,0.16797327995300293,linear,0.1,balanced,False,
sick_7,0.9260700389105059,0.06402444839477539,linear,1.0,,True,
sick_7,0.9260700389105059,0.06397795677185059,linear,1.0,,False,
sick_7,0.8754863813229572,0.14824795722961426,linear,1.0,balanced,True,
sick_7,0.8754863813229572,0.16001009941101074,linear,1.0,balanced,False,
sick_7,0.9455252918287937,0.06466341018676758,linear,10.0,,True,
sick_7,0.9455252918287937,0.2012319564819336,linear,10.0,,False,
sick_7,0.8949416342412452,0.13616180419921875,linear,10.0,balanced,True,
sick_7,0.8949416342412452,0.22462677955627441,linear,10.0,balanced,False,
sick_7,0.9610894941634242,0.09621763229370117,linear,100.0,,True,
sick_7,0.9610894941634242,0.7609562873840332,linear,100.0,,False,
sick_7,0.8988326848249028,0.2651059627532959,linear,100.0,balanced,True,
sick_7,0.8988326848249028,1.1323604583740234,linear,100.0,balanced,False,
sick_7,0.9260700389105059,0.08799886703491211,rbf,0.001,,True,scale
sick_7,0.9260700389105059,0.08799362182617188,rbf,0.001,,False,scale
sick_7,0.9260700389105059,0.5556247234344482,rbf,0.001,balanced,True,scale
sick_7,0.9260700389105059,0.5419549942016602,rbf,0.001,balanced,False,scale
sick_7,0.9260700389105059,0.09656715393066406,rbf,0.001,,True,auto
sick_7,0.9260700389105059,0.12980127334594727,rbf,0.001,,False,auto
sick_7,0.9260700389105059,0.5373368263244629,rbf,0.001,balanced,True,auto
sick_7,0.9260700389105059,0.5770432949066162,rbf,0.001,balanced,False,auto
sick_7,0.9260700389105059,0.08875918388366699,rbf,0.001,,True,0.001
sick_7,0.9260700389105059,0.0884244441986084,rbf,0.001,,False,0.001
sick_7,0.9260700389105059,0.5781741142272949,rbf,0.001,balanced,True,0.001
sick_7,0.9260700389105059,0.5556192398071289,rbf,0.001,balanced,False,0.001
sick_7,0.9260700389105059,0.08847975730895996,rbf,0.001,,True,0.01
sick_7,0.9260700389105059,0.0804438591003418,rbf,0.001,,False,0.01
sick_7,0.9260700389105059,0.5529098510742188,rbf,0.001,balanced,True,0.01
sick_7,0.9260700389105059,0.5559115409851074,rbf,0.001,balanced,False,0.01
sick_7,0.9260700389105059,0.09633827209472656,rbf,0.001,,True,0.1
sick_7,0.9260700389105059,0.08883166313171387,rbf,0.001,,False,0.1
sick_7,0.9260700389105059,0.5670442581176758,rbf,0.001,balanced,True,0.1
sick_7,0.9260700389105059,0.5815832614898682,rbf,0.001,balanced,False,0.1
sick_7,0.9260700389105059,0.08802366256713867,rbf,0.001,,True,1
sick_7,0.9260700389105059,0.08828544616699219,rbf,0.001,,False,1
sick_7,0.9260700389105059,0.548109769821167,rbf,0.001,balanced,True,1
sick_7,0.9260700389105059,0.5377781391143799,rbf,0.001,balanced,False,1
sick_7,0.9260700389105059,0.09600186347961426,rbf,0.01,,True,scale
sick_7,0.9260700389105059,0.10399746894836426,rbf,0.01,,False,scale
sick_7,0.6809338521400778,0.45604729652404785,rbf,0.01,balanced,True,scale
sick_7,0.6809338521400778,0.4608802795410156,rbf,0.01,balanced,False,scale
sick_7,0.9260700389105059,0.10422754287719727,rbf,0.01,,True,auto
sick_7,0.9260700389105059,0.09708666801452637,rbf,0.01,,False,auto
sick_7,0.9260700389105059,0.5889403820037842,rbf,0.01,balanced,True,auto
sick_7,0.9260700389105059,0.5658779144287109,rbf,0.01,balanced,False,auto
sick_7,0.9260700389105059,0.08886194229125977,rbf,0.01,,True,0.001
sick_7,0.9260700389105059,0.08187270164489746,rbf,0.01,,False,0.001
sick_7,0.9260700389105059,0.6027340888977051,rbf,0.01,balanced,True,0.001
sick_7,0.9260700389105059,0.5370171070098877,rbf,0.01,balanced,False,0.001
sick_7,0.9260700389105059,0.09382176399230957,rbf,0.01,,True,0.01
sick_7,0.9260700389105059,0.08000040054321289,rbf,0.01,,False,0.01
sick_7,0.9260700389105059,0.5376548767089844,rbf,0.01,balanced,True,0.01
sick_7,0.9260700389105059,0.529085636138916,rbf,0.01,balanced,False,0.01
sick_7,0.9260700389105059,0.09643244743347168,rbf,0.01,,True,0.1
sick_7,0.9260700389105059,0.09622359275817871,rbf,0.01,,False,0.1
sick_7,0.6809338521400778,0.5453429222106934,rbf,0.01,balanced,True,0.1
sick_7,0.6809338521400778,0.5280351638793945,rbf,0.01,balanced,False,0.1
sick_7,0.9260700389105059,0.10401511192321777,rbf,0.01,,True,1
sick_7,0.9260700389105059,0.1040031909942627,rbf,0.01,,False,1
sick_7,0.688715953307393,0.4452848434448242,rbf,0.01,balanced,True,1
sick_7,0.688715953307393,0.434035062789917,rbf,0.01,balanced,False,1
